ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers
1046069019,"Julian Allen's Debut Record, ""Could U Be""",Music,Music,USD,2016-12-14,8000.00,2016-11-14 08:29:37,10105.00,successful,248
1046069607,GETTING TO KNOW GOD...GETTING TO KNOW YOU,Nonfiction,Publishing,USD,2015-10-30,2000.00,2015-09-14 23:35:29,0.00,failed,0
1046070289,You Won't Believe This,Video Art,Art,USD,2015-01-30,500.00,2015-01-09 21:32:49,101.00,failed,2
1046071553,YOU CAN DID IT,Graphic Novels,Comics,USD,2014-12-14,2400.00,2014-11-14 19:08:46,2540.88,successful,48
1046077994,Greenhouse for Community Garden / Invernadero Para Jardín,Food,Food,USD,2012-07-06,3500.00,2012-06-06 23:41:11,5195.00,successful,23
1046079519,Tapestry Comfort Girth for Horses - Breathes with your horse,Product Design,Design,CAD,2014-12-04,30000.00,2014-11-04 18:46:36,8820.00,failed,61
1046083229,Perception of Power,Film & Video,Film & Video,USD,2014-12-29,3500.00,2014-11-29 16:31:53,2.00,undefined,0
1046085122,Keys to the Capitals (Canceled),Tabletop Games,Games,USD,2016-04-18,100000.00,2016-03-19 06:32:22,232.00,canceled,12
1046091694,Meet Mario,Narrative Film,Film & Video,USD,2014-06-16,10000.00,2014-04-17 18:54:46,11141.00,successful,78
1046093855,Lost Horizon Adventures Game & Hobby,Tabletop Games,Games,USD,2014-07-25,11000.00,2014-06-25 18:44:51,2523.00,failed,32
1046094940,Cute Animal Paper Clips,Stationery,Crafts,USD,2016-12-22,10000.00,2016-11-22 18:58:50,150.00,failed,3
1046105884,"Trail Mix Tube - snack healthy always, everywhere",Food,Food,EUR,2016-08-04,5000.00,2016-07-05 14:15:40,10165.00,successful,319
1046111174,La Factrie (Canceled),Mixed Media,Art,CAD,2016-08-19,12500.00,2016-06-21 20:16:03,0.00,canceled,0
1046114069,Entre 2 Mundos,Television,Film & Video,EUR,2016-03-02,1000.00,2016-02-01 08:35:50,76.00,failed,8
1046119026,Help new R&B / Pop that's clean for the easy listener,Pop,Music,USD,2016-09-15,2500.00,2016-08-17 01:46:54,25.00,failed,1
1046121509,Little Indians : Skincare for babies,Accessories,Fashion,EUR,2017-07-06,10000.00,2017-06-06 11:23:15,5333.00,failed,81
1046126709,Caitlin Jemma & The Goodness Full Length Album & Promo Tour,Country & Folk,Music,USD,2015-05-04,6000.00,2015-03-23 23:40:30,3398.00,failed,37
1046130440,"Hanging Origami Cranes For ""The Wild Place"" - Providence, RI",Art,Art,USD,2014-05-23,10.00,2014-05-15 21:10:04,10.00,successful,1
1046130503,Dominion - Episode 1,Video Games,Games,GBP,2012-12-20,325000.00,2012-11-20 10:52:58,2562.00,failed,43
1046140108,BARBARIAN/BAT FOR LASHES NORTH AMERICAN TOUR 2013,Indie Rock,Music,USD,2013-08-19,3000.00,2013-07-31 00:59:16,3010.00,successful,44
1046141694,"Rebecca Arscotts #1 Full Length Studio Album ""Seize the Day""",Music,Music,USD,2012-02-03,3000.00,2011-12-05 12:22:24,3280.00,successful,35
1046143656,"Ideal Timepiece, the must-have iPhone dock",Design,Design,USD,2012-04-17,66000.00,2012-03-08 19:54:13,2165.00,failed,24
1046158700,"THE LEIGHTON EXPLOSION, my poetryprosepoetry book!!!!",Poetry,Publishing,USD,2013-03-27,3500.00,2013-02-01 03:45:10,3500.25,successful,93
1046161804,Cthulhu Gold & Silver Ingots, From the Ruins of Innsmouth,Conceptual Art,Art,USD,2014-08-20,20000.00,2014-07-21 00:31:16,687.00,failed
1046165144,ShutterEaze - Movement made Eazy,Technology,Technology,USD,2013-05-24,65000.00,2013-04-09 03:06:23,1971.00,failed,8
1046169402,Little Sissy Wrestling Apparel: Casual T-shrts & hoodies,Apparel,Fashion,USD,2016-03-23,10000.00,2016-02-22 17:36:28,262.00,failed,6
1046177671,Essential oils carry case made of cherry wood.,Woodworking,Crafts,USD,2014-11-28,10000.00,2014-10-29 20:43:00,11.00,failed,2
1046179822,Madas,Footwear,Fashion,GBP,2015-04-18,5000.00,2015-03-04 20:13:12,0.00,failed,0
1046180187,The Road to Literacy,Art Books,Publishing,USD,2014-03-22,9000.00,2014-02-20 01:36:16,2055.00,failed,57
1046181838,THE FRESH HANDBOOK- Fitness & Health Website,Nonfiction,Publishing,GBP,2015-11-15,35000.00,2015-09-16 18:21:27,0.00,failed,0
1046191056,Devilstone Brewing Co.,Small Batch,Food,GBP,2016-02-14,12500.00,2016-01-15 11:34:49,308.00,failed,5
1046192232,"""SICK"" the Music Video!  Pop Artist, Leah McKendrick",Pop,Music,USD,2012-06-22,1600.00,2012-06-11 22:35:28,1600.00,successful,8
1046200570,Ukrainian patriotic clothing,Apparel,Fashion,USD,2015-07-30,6000.00,2015-06-30 15:41:52,523.00,failed,8
1046205526,Immersive Experience | Live Quest | Enigma Quests London,Live Games,Games,GBP,2015-08-21,3500.00,2015-07-31 19:00:08,4419.00,successful,82
1046207431,The Irish Light: A Book of Landscape Photographs,Photography,Photography,USD,2012-07-05,11000.00,2012-06-05 02:22:00,39383.00,successful,341
1046207842,The Best Way to Catch a Snake,Art,Art,GBP,2015-12-07,2500.00,2015-11-07 02:50:47,1690.01,failed,19
1046213800,Mermy for Mermay: Pin flair for the mermaid in all of us.,Accessories,Fashion,USD,2017-06-01,300.00,2017-05-12 20:40:55,300.00,successful,11
1046224473,Farmers Cookies,Restaurants,Food,USD,2015-10-03,35000.00,2015-08-04 18:10:10,0.00,failed,0
104622661,Haunt the House,Tabletop Games,Games,CAD,2017-11-03,8000.00,2017-10-10 15:02:37,45817.84,successful,1015
1046230768,Honolulu Haze (Canceled),Narrative Film,Film & Video,USD,2013-07-07,500000.00,2013-05-08 18:00:16,70.00,canceled,2
1046235166,Duel,Science Fiction,Film & Video,USD,2016-03-06,10000000.00,2016-01-06 15:00:11,100.00,failed,2
1046236570,"Murray State Racers: ""Extending the stay to San Jose""",Nonfiction,Publishing,USD,2016-10-19,2000.00,2016-09-19 21:57:01,2000.00,successful,26
1046239660,•LiveJackets (Prototype 2),Wearables,Technology,GBP,2017-07-01,3000.00,2017-06-01 21:28:26,51.00,failed,3
1046245744,Pulse Hip Hop Spring Showcase,Dance,Dance,USD,2014-04-07,500.00,2014-03-06 23:09:12,616.00,successful,18
1046250173,"Slicks Travel System: One Backpack, Limitless Possibilities.",Product Design,Design,CHF,2016-03-04,80000.00,2016-01-19 14:01:59,530792.00,successful,2045
104625872,Littoral - artist charts beach litter to save marine life,Mixed Media,Art,GBP,2015-05-05,3000.00,2015-04-07 11:54:17,997.00,failed,23
1046260725,CatCall A Cappella's 3rd Studio Album,Music,Music,USD,2016-02-25,11000.00,2016-01-11 11:35:16,11119.00,successful,78
1046285964,Donald Trump Presidential Stress Cube,Fiction,Publishing,USD,2016-01-30,38000.00,2015-12-11 20:46:42,10.00,failed,1
1046290508,Writing is Fun-damental.com - Sponsorship & Guest Posters,Web,Technology,USD,2014-10-31,50000.00,2014-09-16 22:51:48,0.00,failed,0
1046292604,PC (and NPC) Hit Point Trackers (Canceled),Tabletop Games,Games,USD,2015-06-22,600.00,2015-05-29 01:52:29,16.00,canceled,1
1046295997,SPIDER CHESS 360,Tabletop Games,Games,USD,2015-10-08,15000.00,2015-09-08 18:53:09,41.00,failed,3
1046298705,Ocean Predator Diver Series - Stranger Watches,Product Design,Design,USD,2016-08-01,20000.00,2016-06-27 23:20:39,21907.00,successful,52
1046304162,DIY Desktop CNC Router Kits!,Technology,Technology,USD,2011-06-11,2650.00,2011-05-12 09:38:29,11.00,failed,3
1046311228,Justice For Michael Brown Project,Web,Journalism,USD,2014-09-09,4987.00,2014-08-19 19:22:54,36.00,failed,4
1046324429,The Great PNW,Fashion,Fashion,USD,2013-01-04,2500.00,2012-12-05 04:26:44,8512.58,successful,197
104632833,Morning Star and The Key,Publishing,Publishing,USD,2016-05-13,26000.00,2016-04-13 13:37:00,21.00,failed,2
1046340865,"Tikiwi, a ""Kiwi style"" Food Truck in France!",Food Trucks,Food,EUR,2015-12-14,10000.00,2015-10-25 19:27:21,0.00,failed,0
1046341720,"Meteor 2.0! A Real Time, Co-operative Card Game 1-5 Players",Tabletop Games,Games,USD,2015-11-06,5000.00,2015-10-15 15:44:34,22269.00,successful,863
1046342463,Crossover Countdown with T-Ran and Chad,Pop,Music,USD,2016-02-20,3000.00,2016-01-21 20:16:21,0.00,failed,0
1046347838,Slander Free Website AACR.ME Abolish Abortions Carter Busted,Journalism,Journalism,USD,2015-12-30,1000.00,2015-11-30 19:14:56,0.00,canceled,0
1046353609,PROJECT IS CANCELLED,Animation,Film & Video,USD,2012-08-23,1000.00,2012-07-24 01:14:45,0.00,failed,0
104635615,Feral (Video Game),Video Games,Games,USD,2014-09-04,30000.00,2014-07-31 23:53:06,412.01,failed,17
1046358681,Let's publish : Whn Vwls G Mssng ,Children's Books,Publishing,USD,2011-04-02,3500.00,2011-02-14 03:05:53,550.00,failed,13
1046361003,END RUNNER,Games,Games,USD,2017-12-01,2000.00,2017-10-29 21:48:07,238.00,failed,5
1046364679,Ohio Winters (my debut album),Music,Music,USD,2012-12-14,500.00,2012-12-09 01:10:21,1188.70,successful,31
1046365190,Waves Lover Magazine,Photobooks,Photography,USD,2015-03-26,600.00,2015-02-24 17:35:59,0.00,failed,0
1046365936,PremoPlugz Functioning Audio Jewelry,Fashion,Fashion,USD,2012-11-17,5000.00,2012-10-03 22:14:08,611.00,failed,15
1046373699,Hemp Beer,Drinks,Food,USD,2015-10-10,500000.00,2015-09-10 20:29:59,0.00,failed,0
1046382734,Micro Marvels -Visualizing the amazing world of microbiology,Animation,Film & Video,USD,2013-06-09,135000.00,2013-05-10 16:54:20,815.00,failed,26
1046383741,The World's First Book On Artblock,Nonfiction,Publishing,USD,2016-10-26,38000.00,2016-09-26 05:49:41,1.00,failed,1
1046391543,Miriams Well On The Road,World Music,Music,USD,2011-02-13,500.00,2011-01-14 00:31:47,520.00,successful,8
1046393840,PRVKE 21 | The Best Bag For Everyday Carry & Camera Gear,Product Design,Design,USD,2016-09-17,20000.00,2016-08-09 02:40:15,413738.00,successful,2000
1046394646,Hingetown Hoedown 2016 - Bluegrass & Folk Festival!,Country & Folk,Music,USD,2016-08-06,5000.00,2016-07-17 18:53:55,495.00,canceled,9
1046404815,New Art Project : It's That mè It's true,Painting,Art,EUR,2017-04-24,3000.00,2017-02-23 21:35:55,1.00,failed,1
1046413053,La Petite Coquette - Sexy Lingerie Shop,Apparel,Fashion,EUR,2016-11-03,5000.00,2016-10-03 21:52:09,77.00,failed,3
1046414584,Sipper- Gegen Ekelbilder auf Kippenpäckchen,Design,Design,EUR,2017-03-18,2000.00,2017-01-19 16:54:23,0.00,failed,0
1046429759,"Renaissance, The Project -The Fair -The TV Series",Comedy,Film & Video,USD,2015-10-10,1200000.00,2015-08-11 22:10:51,55.00,failed,2
1046436651,Slimmest RFID Blocking Front Pocket Minimalist Travel Wallet,Product Design,Design,USD,2017-10-10,5000.00,2017-09-05 22:02:00,38837.00,successful,1119
1046443221,CNC - 3D Druck Erweiterung - 3D Printer Extension - Tool,Technology,Technology,EUR,2017-08-11,30000.00,2017-06-27 21:04:42,55.00,failed,4
1046458262,SAFE - a book exploring London's queer performance scene,Art Books,Publishing,GBP,2016-03-14,1500.00,2016-02-13 11:38:00,1585.00,successful,36
1046461199,Musician payment for Harrison Bankhead's next recording,Jazz,Music,USD,2013-01-18,1500.00,2012-12-19 23:05:19,1528.00,successful,58
1046464969,Derrick for Mobile - Save the Shark!,Mobile Games,Games,GBP,2016-12-05,5500.00,2016-11-10 09:16:03,5870.43,successful,169
104647254,The Stay Home Dadcast,Mixed Media,Art,USD,2012-03-09,550.00,2012-02-08 16:53:39,290.00,failed,11
1046477809,SHEBORG MASSACRE LTD EDITION PREORDER BUNDLES,Science Fiction,Film & Video,AUD,2016-12-13,975.00,2016-11-13 03:56:37,1418.00,successful,38
1046479054,Enlighten Mints with Green Tea - Antioxidant Wisdom,Food,Food,USD,2011-12-31,8000.00,2011-12-01 06:46:32,100.00,failed,5
1046483611,Atonement Chronicles: Fall of Nations - An Indie RPG,Video Games,Games,USD,2012-11-01,100000.00,2012-10-02 10:00:26,1950.00,failed,91
1046484672,Blog Camp,Journalism,Journalism,USD,2012-03-25,600.00,2012-02-24 07:31:12,0.00,failed,0
1046487940,"BBP Publishing: ""Marin"" by Katherine Agard",Art Books,Publishing,USD,2014-12-01,750.00,2014-11-17 21:29:34,809.00,successful,28
1046491028,Edge of Bounds: Surviving Abuse,Nonfiction,Publishing,USD,2014-07-04,25000.00,2014-06-04 19:49:05,0.00,failed,0
1046494067,Pugmire Fantasy Tabletop RPG,Tabletop Games,Games,USD,2016-03-08,15000.00,2016-01-28 18:00:07,193404.00,successful,3239
1046496093,DARREN CONNELLY,Drama,Film & Video,AUD,2016-08-07,300000.00,2016-07-08 03:45:03,0.00,failed,0
1046501805,A WordPress Guide - Create Beautiful Blogs and Websites!,Publishing,Publishing,USD,2013-07-21,900.00,2013-06-06 07:10:19,33.00,failed,4
1046510284,Rock for Hawc 2016 Calendar,Calendars,Publishing,USD,2015-12-25,400.00,2015-10-27 18:37:35,400.00,successful,4
1046517247,Northeast Alabama Professional Flag Football League,Live Games,Games,USD,2016-08-15,5000.00,2016-07-07 19:54:45,0.00,canceled,0
1046522722,"Save a battery, save the environment:  ReVolt3000",Hardware,Technology,USD,2014-11-14,7000.00,2014-10-15 05:01:16,811.00,failed,8
1046523867,Concord Comics Universe!,Comic Books,Comics,USD,2017-01-11,2500.00,2016-12-12 02:10:57,183.00,failed,5
1046525668,"""iRemember Now"" Vintage Music Therapy Kits for memory help",Music,Music,USD,2016-02-28,60000.00,2016-01-29 21:16:22,1176.00,failed,9
1046527114,Remembering Cap'n Jim at Burningman,Public Art,Art,USD,2012-06-26,10000.00,2012-05-12 17:10:08,10251.75,successful,198
1046542639,The Aruneus Project: High Fantasy meets the Zombie Apocalypse. A Unique RPG Setting!,Video Games,Games,USD,2010-06-18,7000.00,2010-04-29 04:43:47,397.00,failed,11
1046556068,PediGlide: The Ultimate Sedentary Sitting Solution,Product Design,Design,USD,2016-02-01,20000.00,2016-01-03 22:27:56,20637.00,successful,166
1046559673,We are producing a DVD documenting our first tour to Brazil!,Classical Music,Music,USD,2013-06-24,5000.00,2013-06-12 21:21:40,5550.00,successful,11
104656314,The Old Woman and the Shaggy Old Cat - Christmas Book,Children's Books,Publishing,USD,2015-05-20,65000.00,2015-04-20 00:34:30,0.00,failed,0
1046567430,NYC Blizzard 2015 PARTY IGLOO and AIR BnB HOTEL (Canceled),Games,Games,USD,2015-01-28,500.00,2015-01-26 16:40:02,203.00,canceled,11
1046581052,Deepstill Unleashed,Narrative Film,Film & Video,USD,2012-08-01,4000.00,2012-07-03 01:03:35,515.00,failed,4
1046582363,Fate Core,Tabletop Games,Games,USD,2013-01-30,3000.00,2012-12-04 05:57:27,433365.57,successful,10103
1046583599,The Third Heaven: The Rise of Fallen Stars,Fiction,Publishing,USD,2013-05-29,3400.00,2013-04-29 17:37:53,40.00,failed,4
1046586406,The Oaxacan Weaver: A Documentary,Documentary,Film & Video,USD,2016-08-13,5000.00,2016-07-05 18:55:56,5760.00,successful,68
1046587678,Steven Universe Pride Enamel Pins,Art,Art,USD,2017-07-27,500.00,2017-07-06 22:04:04,543.00,successful,18
1046592211,Our MelaNation,Webseries,Film & Video,USD,2016-10-04,5000.00,2016-08-05 16:50:14,0.00,failed,0
1046592253,"""Uusi Classic"" Limited Edition Playing Cards",Playing Cards,Games,USD,2014-11-29,30000.00,2014-11-01 15:00:08,57094.00,successful,1045
1046592443,"Front Wheel Fat E-Bike 750, 1000 or 1250 Watt from $1099",Technology,Technology,USD,2016-03-09,7500.00,2016-01-09 16:43:49,9643.00,successful,6
1046596889,Make Painting with Positivity Come Alive,Painting,Art,USD,2014-07-21,3000.00,2014-07-14 19:03:56,70.00,failed,3
1046597101,Lace Lockers™ Join the Revolution,Product Design,Design,GBP,2014-10-24,3500.00,2014-09-24 21:40:16,128.00,failed,11
104659943,"TYBELT: le ""couteau suisse"" de la ceinture",Accessories,Fashion,EUR,2016-05-04,5000.00,2016-03-20 16:31:04,2131.00,failed,21
104661425,"Print ""Led by a Mad Man"" Vol 1 + 2",Comics,Comics,USD,2014-05-02,600.00,2014-04-22 00:34:48,695.00,successful,10
1046617272,Elevate Sports- Climbing Gym in Harrison,Architecture,Design,USD,2015-09-10,3300.00,2015-08-17 16:41:18,1119.00,failed,13
1046617646,LondynSkye Dreamers,Dance,Dance,USD,2013-12-18,4000.00,2013-10-19 20:10:55,81.00,failed,4
104662449,"Be a Part of The Rankin Twins' ""???"" EP",Music,Music,USD,2011-03-04,8000.00,2011-02-02 07:32:14,10060.00,successful,57
1046628047,"""Cordial Kill"" - a dark comedy crime film by Doctor Gaines",Comedy,Film & Video,USD,2016-08-18,5000.00,2016-08-02 15:51:16,5822.00,successful,73
1046631577,Time for a Miss Gabby Party-ALL KIDS invited!!,Music,Music,USD,2012-10-28,10000.00,2012-09-13 21:39:25,10281.00,successful,117
1046633137,To build a world class radio control track design,Design,Design,CAD,2014-05-09,8000.00,2014-04-24 03:15:30,170.00,failed,2
1046650450,"""Amazing"" Women Prisoners!",Documentary,Film & Video,USD,2013-12-28,4500.00,2013-11-29 21:40:38,5731.00,successful,86
1046656674,RhinoBoss Virtual: A Fun New Way To Workout At Home,Product Design,Design,USD,2015-03-20,50000.00,2015-01-19 17:14:15,61622.00,successful,304
1046658160,Welo Opal Jewelry,Crafts,Crafts,USD,2014-08-25,1000.00,2014-08-12 19:35:21,0.00,failed,0
1046661960,SCI-FI RPG MODULAR ROOMS+MAPS+ARTPACK,Tabletop Games,Games,CAD,2017-01-23,1500.00,2016-12-10 05:39:03,2113.85,successful,56
104666774,The Spiritualist,Thrillers,Film & Video,USD,2014-12-20,6000.00,2014-10-21 04:50:55,185.00,failed,6
1046680542,"Prison Works, giving back to the victims!",Fashion,Fashion,USD,2014-05-15,5000.00,2014-04-15 15:07:04,100.00,failed,1
1046682749,Some Disney magic for Perth,Musical,Theater,AUD,2016-01-10,5000.00,2015-12-26 15:58:24,0.00,failed,0
1046683977,'Fishfull Thinking',Small Batch,Food,USD,2014-10-24,20000.00,2014-09-09 19:18:33,1152.00,failed,19
1046691904,Let's Get NeedLove's Records Spinning!,Rock,Music,USD,2016-06-03,11750.00,2016-05-04 04:01:09,12134.00,successful,66
1046700365,Ridley Watkins™ - Chronograph With Ceramic Bezel & Time Zone,Product Design,Design,EUR,2015-09-09,40000.00,2015-07-26 16:22:16,17401.00,failed,116
1046706158,Zipper house,Web,Technology,USD,2015-08-05,5000.00,2015-07-06 17:18:32,0.00,failed,0
1046706173,DoughEZ - The Precision Dough Rolling System (Canceled),Product Design,Design,USD,2014-11-01,10000.00,2014-09-16 17:53:18,800.00,canceled,9
1046707387,Bring The Ghost Word Part II To Life,Music,Music,GBP,2013-05-22,230.00,2013-04-22 15:00:43,26.00,failed,2
104671008,Make Us The First Ever UK Cheerleaders At Brit Bowl!,Performances,Dance,GBP,2016-08-22,900.00,2016-08-08 15:22:44,0.00,canceled,0
1046710988,New Oil on Canvas Medium Creation,Painting,Art,USD,2016-02-22,5000.00,2016-01-27 00:38:19,20.00,failed,1
1046725233,A New Life for an Old School,Makerspaces,Technology,CAD,2015-09-04,20000.00,2015-08-06 16:56:47,20919.25,successful,56
1046732902,NUKE~Wrestling|MMA|Boxing,Webseries,Film & Video,CAD,2016-03-03,400000.00,2016-02-02 19:43:26,0.00,failed,0
104673298,Inspiration,Shorts,Film & Video,USD,2013-07-22,3500.00,2013-07-09 01:55:12,3545.00,successful,33
1046733058,Sanity Is Questionable Clothing Line,Ready-to-wear,Fashion,GBP,2015-08-02,9664.00,2015-07-06 21:53:53,33.00,failed,1
1046734877,The Traveller's Guide to the Elemental Plane of Fire,Tabletop Games,Games,USD,2013-12-16,1500.00,2013-11-16 17:58:22,657.00,failed,34
1046738280,Katy Markey (Apollo Productions),Theater,Theater,GBP,2017-07-30,5000.00,2017-06-30 13:52:09,5163.00,successful,76
1046749371,Lights for Pirates!,Theater,Theater,USD,2012-06-07,5000.00,2012-04-15 02:42:52,5074.00,successful,38
1046749887,iVollie - Volume Regulator stops annoying TV Commercials!,Apps,Technology,CAD,2014-11-24,10000.00,2014-10-25 05:55:28,171.00,failed,8
1046754249,BUILD A SPIN ART MACHINE THAT CREATES MONSTER WALL HANGINGS!,Art,Art,USD,2011-07-08,2000.00,2011-06-05 22:05:58,75.00,failed,2
1046763454,nfcTack 2.0 - Simplify Smartphone with NFC & Nano Suction,Product Design,Design,USD,2014-02-26,3000.00,2014-01-26 09:29:10,4702.00,successful,159
1046766519,Next Stop: Zombie,Video Games,Games,USD,2017-10-20,35000.00,2017-09-21 23:30:41,40.00,failed,2
1046770897,Camera and a Camel: Syria,Documentary,Film & Video,USD,2013-12-23,50000.00,2013-10-24 20:01:45,422.00,failed,12
1046780445,MillerDANCE Presents:  OUT OF RUBBLE: The Phoenix Rising,Dance,Dance,USD,2011-12-08,500.00,2011-11-25 16:24:16,510.00,successful,8
1046781159,Our Charley: From the Reservation to Washington,Documentary,Film & Video,USD,2015-04-01,82000.00,2015-03-02 03:39:22,125.00,failed,2
1046781265,The Sleep Sensei,Gadgets,Technology,USD,2015-06-22,2500.00,2015-05-09 07:14:19,2815.00,successful,67
1046781560,Studio time for first album,Hip-Hop,Music,USD,2015-05-13,500.00,2015-04-13 17:23:43,36.00,failed,2
1046786734,MORDEO - Vampire and Werewolf Art Book,Art Books,Publishing,CAD,2017-11-02,7000.00,2017-10-03 02:55:56,9130.00,successful,178
1046791608,A unique children's book for families going through divorce,Children's Books,Publishing,USD,2013-09-16,5000.00,2013-07-23 01:29:42,5036.00,successful,62
1046793353,Mobile Hero - Spend or Earn https://Mobileheroapp.com,Apps,Technology,USD,2015-10-28,100000.00,2015-09-28 17:10:56,0.00,canceled,0
104679357,Third Down - Some secrets aren't worth keeping,Shorts,Film & Video,USD,2010-12-27,8000.00,2010-09-28 22:54:48,8016.00,successful,106
1046796634,Venture Forth - Adventure Board Game,Tabletop Games,Games,USD,2011-06-01,10000.00,2011-05-01 20:45:06,4142.00,failed,71
1046804067,Feed Baby Tuck,Food,Food,USD,2014-08-26,750.00,2014-07-27 16:57:16,0.00,failed,0
1046805076,"Pajamas for PitBulls ~ keeping pibbles warm""onesie""at a time",Pet Fashion,Fashion,CAD,2015-02-23,8000.00,2015-01-29 01:24:36,14839.00,successful,181
1046806652,Rougher Than Diamonds,Documentary,Film & Video,USD,2012-03-28,8000.00,2012-02-27 22:06:02,126.00,failed,3
1046808024,The Ancient Wars (Canceled),Video Games,Games,USD,2012-06-22,12000.00,2012-05-23 00:25:17,50.00,canceled,1
104681161,Rubin Vase 3D Sticky Notes - Evolution Note Paper,Product Design,Design,USD,2017-04-25,3000.00,2017-03-21 11:07:07,573.00,failed,18
1046817846,Oncolos - A multiplayer game for cancer patients,Video Games,Games,USD,2012-06-02,50000.00,2012-05-01 06:00:45,3758.00,failed,34
1046840222,Quick Quests: TCG,Tabletop Games,Games,USD,2016-09-01,1000.00,2016-08-20 03:31:20,436.00,failed,16
1046840569,"Super 8 Monster Dream Sequences By McQuary  ""A Dozen Donuts""",Shorts,Film & Video,USD,2013-03-23,2500.00,2013-03-07 02:00:18,101.00,failed,4
1046851581,Market on the Mesa- The Serra Mesa Farmers Market,Farmer's Markets,Food,USD,2016-04-30,8000.00,2016-03-31 22:38:42,11092.00,successful,305
1046851749,If We Were to Plant a Tree,Children's Books,Publishing,USD,2014-05-05,5000.00,2014-04-21 16:03:15,5247.00,successful,105
1046859504,FIRE SIGN GIRLS,Webseries,Film & Video,USD,2012-05-28,450.00,2012-04-28 21:53:25,0.00,failed,0
1046865615,Becoming Me,Nonfiction,Publishing,USD,2015-05-16,5000.00,2015-04-27 18:46:44,10.00,failed,1
1046868061,Celebrity runway designs in hand-woven Nepalese cashmere.,Accessories,Fashion,USD,2014-12-04,5000.00,2014-11-04 04:13:09,402.00,failed,2
1046877367,CALL GIRL: short film,Shorts,Film & Video,USD,2013-09-07,3500.00,2013-08-15 20:18:59,5647.32,successful,60
1046878989,Cloudbusting - the graphic novel,Illustration,Art,GBP,2013-12-13,600.00,2013-10-14 23:56:58,53.00,failed,4
1046882443,Taj Mahal made out of Cola,Conceptual Art,Art,CAD,2015-03-16,3000.00,2015-01-15 22:02:07,11.00,failed,3
104690185,The Simon Keith Story,Nonfiction,Publishing,USD,2011-12-23,25000.00,2011-10-24 19:31:13,26185.00,successful,164
1046911946,[Adult] Ars Uberia: Interactive Fantasy Graphic Novel,Video Games,Games,USD,2016-07-17,2000.00,2016-06-17 04:54:39,700.00,failed,58
1046928719,NU Lifestyle Card Holder/Wallet - take what you need,Product Design,Design,USD,2013-07-12,15000.00,2013-06-12 04:34:59,20578.00,successful,238
104692947,UW Do the Research Shirts,Design,Design,USD,2013-05-18,1000.00,2013-05-13 03:48:49,1.00,failed,1
1046934395,GENRE - A card and dice game of crazy cross-genre adventure,Tabletop Games,Games,USD,2015-05-11,8000.00,2015-04-11 16:01:56,4585.00,failed,94
1046934735,The Story of Adventure Pug and the Worlds Beyond!,Children's Books,Publishing,USD,2013-06-16,3500.00,2013-05-17 00:29:45,0.00,failed,0
1046938272,me+you= awesomeness(squared),Children's Books,Publishing,USD,2012-03-05,35075.00,2012-02-01 15:43:27,50.00,failed,2
1046938576,"""GENERAL"" ",Shorts,Film & Video,USD,2010-12-31,245680.00,2010-11-08 18:46:06,120.00,failed,3
1046943573,Tempest Watches-The first Affordable Forged Carbon Timepiece,Product Design,Design,GBP,2015-01-07,30000.00,2014-12-03 02:00:44,48489.00,successful,88
1046944749,Ultimate Spoof Movie,Comedy,Film & Video,USD,2016-09-08,500.00,2016-08-09 11:59:09,129.00,failed,1
1046948483,Rise Of The Tycoon,Video Games,Games,USD,2012-08-02,48000.00,2012-06-23 01:20:28,1556.00,failed,11
1046959343,Let's bring Chubby Charlies Pizza back!,Restaurants,Food,USD,2016-05-12,40000.00,2016-04-12 16:38:09,2.00,failed,2
1046964714,The Election Day Advent Calendar,Illustration,Art,USD,2012-08-13,20000.00,2012-07-20 05:07:52,20492.00,successful,536
1046967559,Trucks Shoes- Fresh Soul -,Fashion,Fashion,USD,2013-06-04,50000.00,2013-05-05 00:23:43,860.00,failed,27
1046975066,Leather Wallets with Ultra Slim Battery Bank (Canceled),Product Design,Design,USD,2016-05-25,8250.00,2016-04-25 18:37:57,1618.00,canceled,27
1046978844,A Girl In Words,Film & Video,Film & Video,GBP,2016-11-29,180.00,2016-11-03 20:03:23,650.00,successful,19
104698541,Feminist Zine Collection at WKU,Zines,Publishing,USD,2016-05-02,300.00,2016-04-05 10:37:59,200.00,failed,1
1046988861,Marathon Farm - An Urban Agriculture Project,Food,Food,USD,2011-04-03,10000.00,2011-02-15 22:23:09,10001.00,successful,49
1046989171,Dryad Tea and SJ Tucker. Tea and Music Combined!,Food,Food,USD,2013-06-23,1200.00,2013-05-24 17:29:08,5201.00,successful,105
1046992641,Dark Asylum,Video Games,Games,GBP,2013-01-01,20000.00,2012-11-29 08:44:03,3254.00,failed,82
1046994190,"""Tape"" with Constantine, Gregory, and Rebecca",Theater,Theater,USD,2011-06-06,5000.00,2011-05-02 20:36:36,5122.00,successful,69
104699512,Fire in the Hole Hotsauce wants to take over your kitchen!,Food,Food,USD,2013-12-21,3500.00,2013-11-21 02:57:53,895.00,failed,27
1046998180,A Yummy Future: Healthy Cooking Classes for Kids,Food,Food,USD,2015-06-17,5000.00,2015-05-28 18:42:23,4.00,failed,2
1046998294,Hellbound,Comics,Comics,USD,2014-05-14,1700.00,2014-04-01 18:17:31,623.00,failed,8
